SampleID,LAP,MMT,CMC,CNF,SLK,AGR,ALG,CAR,CHS,PEC,PUL,STA,GEL,GLU,ZIN,GLY,FFA,LAC,LEV,PHA,SRB,SUA,XYL,Detachability,FlatnessUni,Feasibility,Detachability_STD,FlatnessUni_STD,Feasibility_STD,Weight
aTS-040A,0.0,0.1894,0.2296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566,0.3057,0.0,0.0,0.0,0.0,0.2187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-040B,0.1543,0.0,0.0,0.0,0.0389,0.0,0.3038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2568,0.0,0.2463,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-040C,0.0,0.0739,0.0,0.0,0.0,0.0909,0.2921,0.0,0.0,0.0,0.4817,0.0,0.0,0.0,0.0,0.0,0.0614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-040D,0.0,0.3133,0.0,0.0,0.0,0.0,0.2173,0.0309,0.0,0.0,0.2493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-040E,0.2676,0.0,0.0,0.0,0.0,0.0,0.0,0.4793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0393,0.0,0.0,0.0,0.0,0.1989,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-040F,0.1674,0.0,0.2204,0.0,0.1203,0.0,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0410,0.0,0.0,0.3746,0.0,0.0,0.0486,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.3671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1947,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0411,0.0,0.3019,0.0,0.2749,0.0,0.0,0.0,0.0,0.0331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2341,0.0,0.0,0.0,0.0,0.156,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0412,0.0,0.0,0.2962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2862,0.2995,0.0,0.1023,0.0,0.0157,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0413,0.0,0.0,0.0,0.317,0.0,0.0,0.0,0.2213,0.0,0.0,0.1985,0.0,0.0535,0.0,0.0,0.2097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0414,0.0,0.4456,0.0,0.0,0.0,0.0,0.0,0.0402,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.3409,0.0,0.0,0.0,0.0,0.0,0.0,0.0273,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0415,0.0,0.0,0.2039,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0351,0.0,0.0,0.0,0.0,0.294,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0416,0.0,0.0,0.0,0.2502,0.0,0.0,0.0,0.0894,0.0,0.0,0.0,0.0,0.3092,0.0,0.0,0.1213,0.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0417,0.0,0.0,0.0,0.0,0.0,0.0472,0.0,0.3114,0.0,0.0,0.253,0.0,0.1422,0.0,0.0,0.0,0.2462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0418,0.0,0.1967,0.2236,0.0,0.0,0.0,0.0,0.1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1449,0.0,0.2373,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0419,0.1496,0.0,0.0,0.0,0.0,0.2585,0.1654,0.0,0.0,0.0,0.0,0.0,0.236,0.0,0.1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-041A,0.0,0.3173,0.0,0.339,0.015,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2677,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-041B,0.0,0.0,0.0,0.3006,0.0,0.0,0.0,0.0607,0.0,0.0,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.1737,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-041C,0.0,0.0,0.2365,0.0,0.0,0.0,0.0,0.2029,0.0,0.0,0.2992,0.0,0.0,0.0,0.0,0.1613,0.0,0.0,0.0,0.1001,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-041D,0.0,0.2391,0.0,0.0,0.0,0.1946,0.1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1678,0.0,0.0,0.0,0.242,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-041E,0.0,0.015,0.0,0.0543,0.0,0.0,0.0,0.3562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3455,0.0,0.0,0.0,0.0,0.0,0.229,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-041F,0.0,0.0,0.2614,0.2616,0.0,0.0,0.0,0.0,0.0,0.0,0.2501,0.0,0.0,0.0,0.0,0.0,0.0,0.0491,0.1777,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0420,0.0,0.0,0.2561,0.0607,0.0,0.2843,0.2443,0.1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0421,0.1806,0.0,0.0,0.1895,0.0,0.0,0.2206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1847,0.0,0.0,0.0,0.0,0.2246,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0422,0.0,0.0,0.0,0.0,0.0,0.0,0.679,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0831,0.0,0.0,0.0,0.015,0.0,0.1928,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0423,0.283,0.4035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0899,0.0459,0.1777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0424,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.2127,0.0,0.0,0.0,0.0,0.0,0.0,0.1478,0.0,0.0,0.0,0.2693,0.0,0.0,0.0,0.2582,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0425,0.0,0.1922,0.0,0.0,0.0,0.0,0.0,0.3197,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.2477,0.0,0.0,0.0,0.1753,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0426,0.0,0.0685,0.0,0.0,0.0,0.0,0.2463,0.2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2682,0.0,0.0,0.0,0.0,0.0,0.0,0.217,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0427,0.2687,0.0,0.0,0.015,0.0,0.0903,0.0,0.0,0.0577,0.0,0.0,0.0,0.5683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0428,0.0574,0.1807,0.0,0.0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649,0.0,0.0,0.29,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0429,0.2766,0.0,0.0,0.0,0.0,0.0,0.0,0.1814,0.0286,0.0,0.2442,0.0,0.2692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-042A,0.0,0.0,0.2882,0.0351,0.1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5163,0.0,0.0,0.0,0.0,0.0,0.0183,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-042B,0.0,0.0,0.0634,0.0,0.0,0.0269,0.0,0.0,0.4366,0.0,0.0,0.0,0.4522,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-042C,0.0163,0.0,0.2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632,0.0,0.0,0.0,0.2667,0.0,0.0,0.1966,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-042D,0.1724,0.0,0.015,0.2636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2317,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-042E,0.1743,0.2799,0.0,0.0,0.0,0.0,0.0,0.1421,0.0,0.0,0.0,0.0,0.3453,0.0,0.0,0.0,0.0,0.0,0.0,0.0584,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-042F,0.36,0.0,0.0423,0.0,0.0,0.0,0.2446,0.0,0.0,0.0,0.0,0.0,0.2993,0.0,0.0,0.0539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0430,0.0,0.0,0.2736,0.0,0.0,0.1717,0.0,0.0,0.0,0.0,0.3066,0.0,0.0,0.0,0.0,0.0,0.2331,0.015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0431,0.3094,0.2568,0.0,0.0,0.0,0.0,0.0,0.2593,0.0,0.0,0.0,0.0,0.0332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1413,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0432,0.2296,0.1246,0.3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2511,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0433,0.1874,0.0,0.0,0.0,0.2441,0.0,0.0,0.1658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1698,0.2328,0.0,1.0,0.0,0.0,0.0,0.0,1.0
aTS-0434,0.0,0.1634,0.0,0.1617,0.0,0.0,0.2972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2126,0.0,0.1651,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0435,0.0,0.2345,0.0,0.0,0.0,0.0,0.0,0.3306,0.0,0.0,0.315,0.0,0.0,0.015,0.0,0.0,0.0,0.1049,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0436,0.0,0.0,0.3645,0.3002,0.0,0.0,0.1659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0591,0.0,0.0,0.0,0.0,0.0,0.1103,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0437,0.0,0.0,0.2748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046,0.0,0.0,0.2316,0.0,0.0,0.1826,0.0,0.0,0.0,0.1064,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0438,0.2626,0.0,0.0,0.1277,0.0,0.0,0.0,0.1689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.2107,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0439,0.0,0.0,0.0,0.0,0.0,0.2679,0.3947,0.0,0.0491,0.0,0.0,0.0,0.0,0.0,0.0,0.1054,0.0,0.0,0.0,0.0,0.0,0.1829,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-043A,0.0,0.0,0.6126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046,0.0897,0.0,0.0,0.0,0.015,0.0781,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-043B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2298,0.0,0.0,0.3073,0.0,0.0221,0.0,0.0,0.0,0.0,0.0,0.3696,0.0,0.0,0.0,0.0713,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-043C,0.0,0.4048,0.0,0.0,0.0,0.0,0.0,0.3586,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.2066,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0501,0.0,0.0,0.2734,0.0,0.0,0.0187,0.0,0.3132,0.0,0.0,0.1217,0.0,0.2729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0502,0.1091,0.0,0.0,0.0411,0.0,0.0,0.0,0.198,0.0,0.0,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3248,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2248,0.0,0.0,0.1981,0.0,0.0,0.0,0.0,0.0,0.1281,0.2868,0.0,0.0,0.0,0.0,0.1621,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0504,0.0,0.0,0.3521,0.0,0.0463,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.2932,0.0,0.0,0.0,0.0,0.2934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
aTS-0505,0.0,0.1028,0.0,0.3279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179,0.0,0.0,0.0,0.2939,0.0,0.0,0.0,0.2576,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0506,0.2997,0.0,0.0,0.0,0.0,0.0209,0.0,0.0,0.0,0.0,0.0,0.0,0.3654,0.0,0.0,0.0213,0.0,0.0,0.2927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0507,0.1067,0.0,0.0,0.3077,0.0,0.0,0.0,0.0,0.0,0.0,0.2231,0.0,0.0,0.0,0.0835,0.0,0.0,0.279,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0508,0.015,0.015,0.0,0.2738,0.0,0.0,0.0,0.0,0.0,0.0,0.3587,0.0,0.0,0.0,0.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0509,0.0,0.0,0.2575,0.0,0.0,0.0,0.0,0.2182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239,0.0,0.0,0.0,0.015,0.0,0.0,0.2703,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-050A,0.0,0.0,0.0,0.2478,0.0,0.0,0.0,0.0,0.0,0.0,0.1287,0.0,0.0,0.0,0.0,0.1118,0.185,0.0,0.3267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-050B,0.0,0.0,0.1628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1827,0.0,0.0,0.0,0.0,0.1957,0.2448,0.214,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-050C,0.0,0.0,0.2616,0.0,0.0,0.0,0.0,0.0546,0.0,0.0,0.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2447,0.0,0.0,0.0,0.2904,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-050D,0.0,0.0894,0.0,0.3197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.2904,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-050E,0.1709,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.2744,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1397,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-050F,0.0,0.2342,0.0,0.0,0.0,0.0,0.0,0.1997,0.0,0.0,0.0,0.0,0.1848,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0956,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0510,0.0,0.2717,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2663,0.0,0.2672,0.0,0.1799,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0511,0.0361,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.167,0.0189,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0512,0.0,0.2707,0.0,0.0,0.0,0.0,0.0,0.1384,0.0271,0.0,0.2734,0.0,0.0,0.0,0.0,0.2903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0513,0.0,0.0,0.2991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2258,0.0,0.2141,0.0,0.0969,0.0,0.0,0.0,0.0,0.1641,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0514,0.0,0.0,0.0,0.0,0.0,0.1813,0.0,0.0,0.1159,0.0,0.0,0.0,0.4074,0.0,0.0,0.0,0.0727,0.0,0.0,0.0,0.0,0.2227,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0515,0.0,0.3059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1716,0.1541,0.3512,0.0171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0516,0.0,0.1623,0.0,0.2586,0.0,0.0,0.0,0.2202,0.0,0.0,0.0,0.0,0.1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0517,0.0186,0.0,0.0,0.3314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3614,0.0,0.2604,0.0,0.0,0.0283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0518,0.0,0.0,0.2666,0.0,0.0,0.0,0.0,0.0,0.0349,0.0,0.388,0.0,0.268,0.0,0.0,0.0,0.0426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0519,0.0,0.0,0.0,0.1123,0.0,0.0,0.249,0.0,0.0,0.0,0.1751,0.0,0.0,0.0,0.0,0.2549,0.2087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-051A,0.1154,0.0897,0.0808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-051B,0.0,0.0,0.0,0.3249,0.0,0.0,0.0,0.0,0.0,0.0,0.2803,0.0,0.0898,0.015,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-051C,0.2505,0.1402,0.0,0.0,0.0,0.0,0.0,0.1767,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-051D,0.0667,0.3783,0.0,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2117,0.0,0.0,0.0,0.0,0.0,0.3228,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-051E,0.0,0.3184,0.0,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.0,0.0,0.1895,0.0,0.0,0.1851,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0701,0.0,0.0,0.0,0.0,0.0,0.0,0.3586,0.0,0.0,0.0,0.0,0.0,0.1556,0.0,0.0,0.2377,0.0433,0.0,0.2048,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0702,0.0,0.0,0.0,0.0,0.0,0.0,0.4324,0.021,0.0,0.0,0.0,0.0,0.095,0.0,0.0766,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7917,0.0,0.0,0.0,0.0202,0.0,0.1257,0.0364,0.0,0.0,0.0,0.026,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.0,0.0,0.3192,0.0,0.0,0.0,0.0,0.0,0.0,0.0931,0.0,0.2012,0.0,0.1746,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0705,0.0,0.0,0.1588,0.2249,0.0,0.0,0.3405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1204,0.1553,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0706,0.0,0.0269,0.0,0.0,0.0,0.0,0.238,0.0858,0.0,0.0,0.2126,0.0,0.0,0.0,0.0,0.4367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0707,0.0,0.0,0.0,0.2176,0.0,0.0,0.3954,0.0,0.0,0.0,0.1854,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.1846,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0708,0.0,0.0,0.6636,0.0,0.0,0.0219,0.0,0.1247,0.0,0.0,0.0,0.0,0.0,0.1449,0.0,0.0,0.0449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0709,0.0,0.0547,0.3193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3251,0.0,0.0,0.0,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.2134,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-070A,0.0916,0.0,0.5199,0.0,0.0,0.0,0.0,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1579,0.0267,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-070B,0.0,0.0,0.0,0.0,0.0,0.0,0.4608,0.0,0.0,0.0,0.0,0.0,0.1107,0.0,0.0,0.1654,0.0,0.0,0.0,0.0,0.0,0.0843,0.1788,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-070C,0.0,0.2885,0.0,0.0,0.0,0.0,0.1575,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349,0.0,0.0,0.0,0.0,0.0,0.0,0.2689,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-070D,0.0,0.0,0.4491,0.0,0.0,0.0,0.1716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.1031,0.1997,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-070E,0.0,0.2664,0.0,0.0,0.0,0.0,0.3556,0.0,0.0,0.0,0.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141,0.0,0.0,0.2157,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-070F,0.1594,0.0,0.2513,0.0,0.0,0.0,0.0,0.2353,0.0,0.0,0.1049,0.0,0.0,0.0,0.0,0.0,0.2491,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0710,0.0,0.1319,0.3343,0.2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1934,0.0,0.0,0.0,0.0439,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0711,0.0,0.2099,0.3147,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2353,0.1471,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0712,0.0,0.0,0.1798,0.3161,0.0,0.1241,0.2209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0713,0.0,0.0,0.2803,0.4137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164,0.0473,0.0,0.2423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0714,0.0,0.0,0.2674,0.0,0.0,0.0,0.0,0.2334,0.0,0.0,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.0,0.0,0.2191,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0715,0.1384,0.0,0.0,0.0,0.0,0.0,0.0,0.2006,0.0,0.0,0.3214,0.0,0.0,0.0,0.0,0.0,0.0,0.2498,0.0,0.0897,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0716,0.2687,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.0,0.0,0.2016,0.0,0.0,0.0,0.0,0.2177,0.0,0.0,0.015,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
