SampleID,LAP,MMT,CMC,CNF,SLK,AGR,ALG,CAR,CHS,PEC,PUL,STA,GEL,GLU,ZIN,GLY,FFA,LAC,LEV,PHA,SRB,SUA,XYL,Feasibility,TransVis,TensileStrength,TensileSED,FireRR
aTH-1A59,0.0164,0.0826,0.0,0.0,0.0,0.0,0.3959,0.3108,0.0,0.0,0.0,0.0,0.1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1A60,0.0,0.0,0.0,0.0585,0.0,0.0,0.0,0.0904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.5015,0.0,0.0,0.0,0.0,0.2015,0.0,False,,,,
aTH-1B01,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.0,0.0,0.0,0.0,0.0855,0.0,0.0,0.0,0.0,0.0,0.0,0.4935,False,,,,
aTH-1B02,0.0,0.0,0.0,0.2576,0.0,0.0,0.0,0.0,0.0,0.0,0.1565,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4789,False,,,,
aTH-1B03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1596,0.0,0.0496,0.0773,0.0,0.3682,0.0,0.3454,0.0,0.0,0.0,False,,,,
aTH-1B04,0.0,0.2363,0.1382,0.0,0.0,0.0,0.2233,0.0,0.0,0.0,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2172,True,65.2,28.847,0.314,
aTH-1B05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475,0.0,0.0,0.0,0.0,0.0,0.197,0.2505,0.0,0.236,0.0,0.0,0.0,0.0,0.169,False,,,,
aTH-1B06,0.0,0.0,0.0,0.2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.0,0.221,0.0,0.0,0.0,0.091,0.146,0.0,0.0,0.0,False,,,,
aTH-1B07,0.0,0.0,0.2242,0.0,0.0,0.0,0.0,0.0355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3949,0.0,0.0745,0.0,0.0,0.0,0.2709,True,,,,
aTH-1B08,0.0,0.0547,0.3193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3251,0.0,0.0,0.0,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.2134,0.0,True,69.4,36.36,0.587,0.417
aTH-1B09,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.0,0.0597,0.0,0.0,0.0,0.0,0.2075,0.0,0.0,0.0,0.0,0.265,False,,,,
aTH-1B10,0.0,0.0,0.124,0.2232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.3094,0.0,0.0,0.0,0.0,0.0,0.2544,True,,,,
aTH-1B11,0.227,0.1382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.0,0.0,0.0,0.2874,0.0,0.2435,0.0,False,,,,
aTH-1B12,0.0489,0.0,0.0,0.0,0.0,0.0,0.3149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1056,0.0,0.0,0.0,0.0,0.2504,0.0,0.0,0.2802,False,,,,
aTH-1B13,0.4046,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0732,0.0,0.0,0.0,0.0,0.0,0.4022,0.0,0.0,0.0,0.0,0.0,0.0491,False,,,,
aTH-1B14,0.0,0.3171,0.2867,0.0394,0.0,0.0,0.0,0.0,0.0,0.0585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2984,0.0,0.0,True,,,,
aTH-1B15,0.0,0.2161,0.0,0.0,0.1507,0.0,0.0,0.0,0.0,0.1891,0.0,0.3301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.0,True,,,,
aTH-1B16,0.0,0.0,0.299,0.0,0.0,0.0,0.0,0.0,0.2906,0.0,0.0,0.0,0.3286,0.0,0.0,0.0818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1B17,0.1435,0.0,0.0,0.1933,0.0,0.1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.0,0.0,0.2496,0.0,0.0,True,,,,
aTH-1B18,0.015,0.015,0.0,0.2738,0.0,0.0,0.0,0.0,0.0,0.0,0.3587,0.0,0.0,0.0,0.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,36.43,18.907,0.073,0.304
aTH-1B19,0.192,0.0,0.3711,0.0,0.0,0.3294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1076,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1B20,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.354,False,,,,
aTH-1B21,0.0,0.0,0.0,0.0,0.1566,0.0,0.0,0.0936,0.2294,0.0,0.0,0.0,0.2068,0.0,0.0,0.0,0.0,0.0,0.0,0.3137,0.0,0.0,0.0,False,,,,
aTH-1B22,0.0,0.0,0.0,0.0,0.3148,0.1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1041,0.0,0.0,0.0,0.0,0.0,0.2141,0.0,0.2006,False,,,,
aTH-1B23,0.0,0.2602,0.1318,0.0,0.0,0.0,0.1955,0.0,0.2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.0,0.0,0.0,0.0,False,,,,
aTH-1B24,0.0,0.0,0.3894,0.2519,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809,0.0,0.0,0.0,0.0819,0.0,0.0,0.0,False,,,,
aTH-1B25,0.0,0.0,0.0,0.0,0.0,0.0,0.3586,0.0,0.0,0.0,0.0,0.0,0.1556,0.0,0.0,0.2377,0.0433,0.0,0.2048,0.0,0.0,0.0,0.0,True,73.9,7.01,0.477,0.044
aTH-1B26,0.0,0.0,0.2236,0.0,0.0881,0.0,0.0,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4993,0.0,0.0,0.0,0.0,False,,,,
aTH-1B27,0.0,0.0612,0.3515,0.3466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2232,0.0,0.0174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,74.03,92.305,0.831,0.029
aTH-1B28,0.0,0.141,0.0982,0.0,0.0,0.2222,0.0,0.0,0.0,0.2855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.0,0.0,0.0,0.0,False,,,,
aTH-1B29,0.0,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,0.0,0.3278,0.0719,0.0,0.0,0.2287,0.0,0.0,0.0,0.0,0.0427,0.0,0.0,False,,,,
aTH-1B30,0.2739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181,0.3589,0.0,0.0,0.0,0.0,0.0,0.0,0.0491,False,,,,
aTH-1B32,0.0,0.0,0.2212,0.1195,0.0,0.0,0.2453,0.0,0.0,0.0,0.2288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1851,0.0,True,68.23,29.463,0.187,0.086
aTH-1B33,0.0,0.0,0.2181,0.0,0.0,0.1793,0.2896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2501,0.0,0.0,0.0,0.063,0.0,False,,,,
aTH-1B34,0.0,0.1953,0.2477,0.2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1692,0.0,0.0,0.0,0.0,0.0,0.0,0.1617,0.0,0.0,0.0,False,,,,
aTH-1B35,0.0,0.3839,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647,0.0,0.0,0.1745,0.0,0.123,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1B36,0.0,0.2676,0.0,0.2833,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.237,0.0,0.0,0.0,0.0,False,,,,
aTH-1B37,0.0,0.2619,0.0,0.1983,0.0,0.0,0.0,0.0,0.1678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2005,0.0,0.0,0.0,0.1715,0.0,False,,,,
aTH-1B38,0.0,0.2871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.0,0.0,0.0,0.0,0.0,0.1835,0.167,0.0,0.2035,0.0,0.0,0.0,True,,,,
aTH-1B39,0.0,0.0,0.1447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2143,0.0,0.22,0.2285,0.0,0.0,0.0,0.0,0.1925,False,,,,
aTH-1B40,0.0,0.0,0.0,0.0,0.0,0.0,0.3336,0.0,0.0,0.0,0.0,0.0365,0.203,0.0,0.0,0.0572,0.0,0.0,0.0,0.0,0.0,0.0,0.3697,True,,,,
aTH-1B41,0.0,0.0,0.0,0.0,0.0,0.0,0.1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3428,0.0,0.3636,0.1902,False,,,,
aTH-1B42,0.0,0.0,0.0,0.0,0.0,0.0,0.3292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1037,0.1283,0.0,0.0,0.0,0.4125,0.0,0.0263,True,80.6,1.07,0.269,0.027
aTH-1B43,0.0,0.0,0.0,0.2536,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499,0.1383,0.0,0.3331,0.0,0.0,0.0,False,,,,
aTH-1B44,0.0471,0.0,0.2823,0.0,0.0,0.0,0.3294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3234,0.0,0.0,0.0,0.0,0.0,0.0,0.0177,True,76.18,10.7,1.299,
aTH-1B45,0.0,0.0,0.0,0.0,0.0,0.0,0.3003,0.2817,0.0,0.0,0.0,0.0,0.3683,0.0,0.0,0.0,0.0,0.0,0.0,0.0496,0.0,0.0,0.0,True,,,,
aTH-1B46,0.0,0.3578,0.0,0.0,0.128,0.0,0.0,0.0928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0.0,0.3225,0.0,0.0,True,,,,
aTH-1B47,0.2965,0.0,0.0,0.2036,0.0,0.2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.1165,False,,,,
aTH-1B48,0.0,0.0,0.0,0.0,0.0,0.3179,0.0,0.0,0.0,0.0,0.1234,0.4016,0.0,0.0,0.0,0.0,0.0496,0.0,0.0,0.0,0.1075,0.0,0.0,True,,,,
aTH-1B49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2714,0.0,0.0,0.2173,0.2764,False,,,,
aTH-1B50,0.0,0.0,0.301,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1369,0.0,0.0,0.2803,0.0,0.0,0.0,0.2318,False,,,,
aTH-1B51,0.2858,0.0,0.0,0.0,0.0,0.288,0.0,0.0,0.0,0.3677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307,0.0279,0.0,0.0,0.0,False,,,,
aTH-1B52,0.3029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2244,0.2269,0.0,0.0,0.118,0.0,False,,,,
aTH-1B53,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.3513,0.0,0.0,0.0,0.0,0.2914,0.0,0.0,0.3186,0.0,0.0,0.0237,0.0,0.0,0.0,0.0,True,67.63,15.597,1.613,
aTH-1B54,0.0,0.0,0.2032,0.0,0.0,0.0,0.0,0.0,0.0265,0.0,0.0,0.0,0.2626,0.0,0.0,0.2364,0.0,0.0,0.0,0.0,0.0,0.0,0.2714,False,,,,
aTH-1B55,0.079,0.2439,0.0,0.2203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2409,0.0,0.0,0.2159,0.0,False,,,,
aTH-1B56,0.0,0.0,0.2051,0.0,0.0,0.0,0.0,0.0,0.0,0.1551,0.1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2306,0.0,0.0,0.0,0.2161,True,,,,
aTH-1B57,0.0,0.0614,0.3072,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.0,0.0,0.0,0.1794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0.0,True,,,,
aTH-1B58,0.0,0.0,0.2873,0.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0751,0.0,0.1936,0.0,0.0,0.0,0.0,0.0,0.1196,0.0,0.0,0.0,0.0,True,75.33,31.075,2.199,0.015
aTH-1B59,0.0,0.0,0.0,0.3318,0.1539,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0695,0.0,0.0,0.3734,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1B60,0.0,0.0,0.0,0.3749,0.0,0.0,0.2518,0.2327,0.0,0.0,0.0,0.0,0.0,0.0346,0.0,0.0,0.0,0.0,0.0,0.1059,0.0,0.0,0.0,True,,,,
aTH-1C01,0.0,0.1897,0.0,0.1428,0.0,0.0,0.0,0.0,0.2062,0.0,0.0,0.0,0.1303,0.0,0.0,0.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1C02,0.149,0.0,0.2972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.176,0.2099,0.0,False,,,,
aTH-1C03,0.0845,0.0497,0.0,0.0,0.0,0.0,0.0,0.2992,0.0,0.0,0.0,0.0,0.215,0.0,0.0,0.0,0.0,0.3515,0.0,0.0,0.0,0.0,0.0,True,,,,
aTH-1C04,0.0,0.0,0.0,0.2537,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.1995,0.1885,0.0,0.0,0.2504,0.0,False,,,,
aTH-1C05,0.0,0.0,0.0,0.2199,0.0,0.0,0.0,0.0266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4648,0.0,0.0,0.0643,0.2244,False,,,,
aTH-1C06,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.0,0.0,0.0,0.223,0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1C07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2153,0.0,0.0,0.1936,0.0,0.0,0.0,0.06,0.0,0.2176,0.3136,0.0,0.0,0.0,0.0,0.0,True,,,,
aTH-1C08,0.0,0.2832,0.0,0.0,0.0,0.0,0.0,0.2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2513,0.263,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,
aTH-1C09,0.0,0.2571,0.0,0.0,0.1621,0.0,0.0,0.0,0.0,0.1466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2621,0.0,0.0,0.0,0.1721,True,,,,
aTH-1C10,0.0,0.0,0.2004,0.0,0.0,0.0,0.0,0.4392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,0.1902,0.1205,True,,,,
aTH-1C11,0.0,0.0,0.2546,0.3026,0.0,0.0,0.0,0.3332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0876,True,59.87,64.203,0.655,0.057
aTH-1C12,0.0,0.0,0.3394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3863,0.0,0.0,0.1009,0.0928,0.0,0.0,0.0,0.0806,0.0,0.0,0.0,0.0,True,70.53,15.93,0.081,0.023
aTH-1C13,0.0,0.1784,0.2523,0.2772,0.0,0.0,0.0785,0.0,0.0,0.0,0.0,0.0,0.0,0.2136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1C14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4677,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1196,0.0,0.2001,0.1626,True,,,,
aTH-1C15,0.0492,0.0,0.0,0.0,0.0,0.3205,0.0,0.0,0.0,0.2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2442,0.0,0.1551,0.0,0.0,True,,,,
aTH-1C16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2424,0.0,0.0,0.0,0.2699,0.0,0.0,0.1449,0.0755,0.0,0.0,0.0,0.2674,True,,,,
aTH-1C17,0.0,0.3423,0.0,0.0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361,0.0,0.0,0.0,0.0,0.0,0.2827,0.0,0.3024,0.0,0.0,0.0,True,,,,
aTH-1C18,0.0,0.0,0.0,0.0924,0.0,0.0,0.2,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2615,0.2795,0.0,False,,,,
aTH-1C19,0.0,0.1959,0.0,0.0,0.0,0.0,0.0,0.1502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1006,0.0,0.0,0.2642,0.0,0.2892,0.0,False,,,,
aTH-1C20,0.0,0.0,0.0,0.1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1753,0.0,0.2515,0.0,0.0,0.213,0.1645,0.0,0.0,0.0,0.0,False,,,,
aTH-1C21,0.3315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195,0.0,0.0,0.0,0.0,0.1285,0.0,0.0,0.0,0.0,0.0,0.0,0.2205,False,,,,
aTH-1C22,0.0,0.1027,0.2635,0.3558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1219,0.0,0.0,0.0,0.1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,80.43,76.44,2.385,0.169
aTH-1C23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3072,0.0,0.0,0.0,0.0,0.2995,0.0,0.0,0.0,0.2259,0.0,0.0,0.0,0.0,0.1674,0.0,False,,,,
aTH-1C24,0.0,0.0,0.0906,0.153,0.0,0.0,0.0,0.0,0.4973,0.0,0.0,0.08,0.1791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1C25,0.1154,0.0897,0.0808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1C26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1466,0.0,0.0,0.3246,0.0,0.092,0.0,0.0,0.1526,0.0,0.0,0.2841,0.0,False,,,,
aTH-1C27,0.2216,0.0,0.0,0.2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651,0.428,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,True,,,,
aTH-1C28,0.0,0.0,0.0,0.0,0.0,0.0,0.2753,0.0835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1474,0.0,0.0,0.0,0.0,0.0,0.0,0.4938,True,,,,
aTH-1C29,0.0,0.0,0.0,0.2586,0.0,0.0,0.0,0.0,0.2033,0.0,0.0,0.0,0.0,0.2001,0.227,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1C30,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.2088,0.0407,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.3385,0.0,0.0,0.0,False,,,,
aTH-1C32,0.0,0.0,0.4518,0.2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0277,0.0,0.1965,0.0,0.0,0.0,0.0,0.0,0.0723,0.0,0.0,0.0,0.0,True,76.5,36.99,0.266,0.019
aTH-1C33,0.0,0.0,0.1897,0.0,0.0,0.16,0.0,0.1883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.252,0.0,0.0,0.0,0.0,0.0,True,,,,
aTH-1C34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.3981,0.0377,0.0,0.0,0.0,0.0,0.0,0.4732,0.0,0.0,0.0,False,,,,
aTH-1C35,0.3976,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2934,True,,,,
aTH-1C36,0.0,0.0,0.2575,0.0,0.0,0.0,0.0,0.2182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239,0.0,0.0,0.0,0.015,0.0,0.0,0.2703,True,74.23,11.73,2.373,0.4
aTH-1C37,0.0,0.0,0.0,0.0,0.1816,0.0,0.2246,0.0,0.0,0.2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1826,0.1761,True,,,,
aTH-1C38,0.0,0.0905,0.0,0.0,0.0,0.0,0.0874,0.0,0.0,0.0,0.0,0.0,0.0,0.3597,0.0,0.0,0.0,0.0,0.4623,0.0,0.0,0.0,0.0,True,,,,
aTH-1C39,0.0,0.0487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0.0,0.0,0.0,0.1732,0.0,0.2785,0.0,0.0,0.2275,0.0,0.0,0.0,0.0,True,,,,
aTH-1C40,0.0,0.0,0.0,0.0,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.2175,0.0,0.0,0.285,0.0,0.0535,0.0,False,,,,
aTH-1C41,0.0,0.0,0.0,0.2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3091,0.0,0.0845,0.0,0.0975,0.0,0.2551,0.0,0.0,0.0,0.0,False,,,,
aTH-1C42,0.0,0.0,0.0,0.0,0.0,0.1745,0.0,0.2637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2169,0.0,0.0,0.0,0.1045,0.0,0.0,0.2404,True,,,,
aTH-1C43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2935,0.0,0.0,0.0,0.2705,0.1773,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.1029,True,74.47,2.44,1.197,0.0
aTH-1C44,0.0163,0.0,0.2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632,0.0,0.0,0.0,0.2667,0.0,0.0,0.1966,0.0,0.0,0.0,0.0,0.0,True,65.63,20.53,0.478,0.404
aTH-1C45,0.0,0.4061,0.0,0.0,0.0,0.0,0.2031,0.0,0.2927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491,0.0,0.0491,0.0,0.0,0.0,0.0,False,,,,
aTH-1C46,0.0,0.0,0.0,0.0,0.3384,0.0,0.0,0.1098,0.0,0.2624,0.0635,0.2259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1C47,0.0,0.0,0.0,0.0,0.0,0.0,0.3138,0.1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2132,0.0,0.1396,0.0,0.1827,0.0,0.0,0.0,True,,,,
aTH-1C48,0.0,0.2101,0.0,0.0,0.0,0.0,0.1369,0.0,0.0552,0.0,0.0,0.4784,0.0,0.0,0.0,0.1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1C49,0.171,0.0,0.4227,0.0,0.0,0.1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2005,0.0,False,,,,
aTH-1C50,0.063,0.0,0.0,0.0,0.282,0.3077,0.0,0.0,0.0,0.0,0.0,0.0,0.1973,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1C51,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0619,0.0,0.0,0.4151,0.0,0.0,0.0,0.0,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1C52,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2895,0.0,0.0,0.149,0.404,0.0,0.0,0.0545,0.0,False,,,,
aTH-1C53,0.0,0.0,0.0,0.0,0.2855,0.0,0.0,0.0821,0.0,0.0,0.0,0.0,0.1257,0.0,0.3267,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,False,,,,
aTH-1C54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147,0.0,0.0,0.0,0.3441,0.0,0.1244,0.0,0.0,0.165,0.2195,0.0,0.0,0.0,0.0,0.0,True,,,,
aTH-1C55,0.0,0.0,0.1704,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,0.0,0.0,0.0,0.2364,0.2729,0.0,0.0,0.0,0.0,False,,,,
aTH-1C56,0.0,0.0,0.0,0.3257,0.0,0.1134,0.0,0.0,0.1934,0.0,0.0,0.0,0.3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,
aTH-1C57,0.0,0.0,0.198,0.0,0.2275,0.0,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0665,0.0,0.0,0.0,0.0,0.226,0.0,False,,,,
aTH-1C58,0.0,0.0,0.0,0.0,0.0,0.2759,0.1375,0.2235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1695,0.0,0.0,0.1935,0.0,0.0,False,,,,
aTH-1C59,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.4571,0.0,0.0,0.0,0.0,0.3505,0.0459,0.1316,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1C60,0.3155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,0.0,0.0,0.3245,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1D01,0.0,0.0,0.0,0.1897,0.0,0.0,0.0,0.0,0.0,0.2091,0.0,0.0,0.0,0.0,0.0,0.0,0.2331,0.0,0.1526,0.0,0.0,0.0,0.2156,False,,,,
aTH-1D02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4917,0.0,0.0,0.0736,0.0,0.0,0.199,0.2358,False,,,,
aTH-1D03,0.5212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.2184,0.1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1D04,0.1093,0.0,0.0,0.0,0.0,0.1339,0.0,0.0,0.0,0.0,0.0,0.0,0.0331,0.0,0.0,0.2062,0.5174,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
